id,birth_yr,gender,race,schooling,parent_edu,afqt,income,wage
910,1958,male,black,17,13,81.839,52000,20
911,1963,male,black,13,8,36.254,55000,4.36
912,1957,female,"non-black, non-hispanic",16,16,91.404,59000,20.01
914,1961,female,hispanic,12,11,75.363,62000,46.05
915,1964,female,hispanic,16,8,92.122,74800,36.09
916,1959,male,"non-black, non-hispanic",16,13,82.189,52000,28.57
919,1959,male,"non-black, non-hispanic",12,12,39.872,27000,8.72
920,1962,male,"non-black, non-hispanic",16,10,86.877,127000,42.3
921,1964,male,"non-black, non-hispanic",14,8,7.983,90000,29.98
923,1961,female,"non-black, non-hispanic",12,11,29.364,63842,33
924,1961,male,"non-black, non-hispanic",16,11,83.946,370314,75
925,1957,male,"non-black, non-hispanic",16,15,78.852,140000,55.81
929,1964,male,"non-black, non-hispanic",12,8,75.258,45000,19.5
932,1959,female,"non-black, non-hispanic",12,11,26.769,30000,21.25
935,1958,female,"non-black, non-hispanic",12,12,34.62,15960,11.32
936,1961,female,"non-black, non-hispanic",16,11,58.404,58000,22.3
937,1962,male,"non-black, non-hispanic",14,10,84.974,98000,47.11
938,1963,male,"non-black, non-hispanic",12,9,21.712,54000,20.83
941,1958,male,"non-black, non-hispanic",12,13,44.224,50000,19
942,1961,female,"non-black, non-hispanic",12,11,55.978,75000,32.05
945,1958,male,"non-black, non-hispanic",16,14,51.523,46000,15.76
947,1957,male,"non-black, non-hispanic",15,13,77.263,154000,1019.23
949,1963,female,"non-black, non-hispanic",12,9,64.067,110000,52.88
951,1963,male,"non-black, non-hispanic",12,9,52.109,112000,40
954,1960,female,"non-black, non-hispanic",16,11,83.581,18000,13.84
955,1958,male,"non-black, non-hispanic",14,12,45.546,50000,23.76
956,1963,male,"non-black, non-hispanic",13,9,55.543,10000,10
958,1959,male,"non-black, non-hispanic",12,12,41.439,12000,1.37
959,1959,male,"non-black, non-hispanic",15,12,96.442,170000,264.42
960,1961,male,"non-black, non-hispanic",16,11,88.979,370314,480.76
961,1962,male,"non-black, non-hispanic",16,10,88.914,145000,61.96
962,1961,female,"non-black, non-hispanic",18,12,67.25,88000,42.3
968,1960,male,"non-black, non-hispanic",12,11,43.365,40000,20
969,1958,female,"non-black, non-hispanic",12,12,44.379,36000,10
970,1960,male,"non-black, non-hispanic",12,12,57.553,125000,32.69
971,1962,female,"non-black, non-hispanic",13,10,53.275,75000,32.05
972,1963,female,"non-black, non-hispanic",12,9,57.315,43000,22
974,1960,female,"non-black, non-hispanic",18,12,66.668,80000,35.77
976,1957,female,"non-black, non-hispanic",18,15,62.466,90000,34.61
977,1963,male,"non-black, non-hispanic",12,8,90.864,70000,33.65
978,1959,female,"non-black, non-hispanic",16,12,20.867,37000,11.82
979,1959,female,"non-black, non-hispanic",12,12,41.411,9600,12.6
980,1958,male,"non-black, non-hispanic",12,12,40.748,18000,14.2
981,1960,female,"non-black, non-hispanic",12,12,21.246,40000,18.4
982,1963,female,"non-black, non-hispanic",14,9,55.097,51000,24.51
984,1958,male,"non-black, non-hispanic",16,13,37.731,25000,10.68
985,1958,male,"non-black, non-hispanic",14,12,52.705,30000,17.69
990,1960,male,"non-black, non-hispanic",12,12,60.136,49000,20.94
995,1957,female,"non-black, non-hispanic",12,9,83.931,29000,12.02
997,1964,male,"non-black, non-hispanic",12,8,78.723,46000,24.98
999,1963,female,"non-black, non-hispanic",16,9,67.602,70000,22.43
1000,1961,male,black,15,11,67.877,15000,7.65
1002,1962,male,black,12,9,5.271,1500,0.42
1003,1964,male,"non-black, non-hispanic",16,8,61.145,40000,13.46
1004,1960,female,"non-black, non-hispanic",14,12,27.973,60000,30
1007,1958,male,"non-black, non-hispanic",12,12,47.45,160000,23.07
1011,1963,male,"non-black, non-hispanic",12,9,34.339,64000,26.18
1014,1960,male,"non-black, non-hispanic",18,12,94.207,52000,49.03
1015,1962,female,"non-black, non-hispanic",18,10,85.366,30000,21.67
1017,1961,female,"non-black, non-hispanic",16,11,73.243,73000,35.09
1019,1964,female,"non-black, non-hispanic",17,8,100,12000,11
1020,1960,female,"non-black, non-hispanic",18,12,98.236,85000,27.24
1022,1962,female,"non-black, non-hispanic",16,10,4.049,40000,19.23
1023,1958,male,"non-black, non-hispanic",16,13,92.319,65000,22.72
1024,1962,female,"non-black, non-hispanic",16,10,77.471,18000,36
1029,1964,female,black,13,8,26.365,16000,14.28
1030,1958,female,black,10,10,13.143,18096,11.65
1034,1957,female,black,8,8,12.727,26000,12.74
1035,1964,female,"non-black, non-hispanic",12,8,37.759,10000,8.33
1038,1964,female,"non-black, non-hispanic",14,8,64.065,38800,18.67
1043,1963,male,"non-black, non-hispanic",10,8,3.732,710,5.81
1044,1964,male,"non-black, non-hispanic",12,7,4.871,19000,8.33
1046,1963,male,"non-black, non-hispanic",20,9,70.337,75000,32.05
1049,1962,female,"non-black, non-hispanic",17,10,84.635,62000,22.57
1051,1961,male,"non-black, non-hispanic",18,11,87.785,99000,47.61
1053,1963,male,"non-black, non-hispanic",16,9,73.413,370314,96.15
1055,1960,male,"non-black, non-hispanic",16,12,77.043,40000,18.77
1056,1959,female,"non-black, non-hispanic",12,12,15.555,20000,14.24
1057,1957,female,black,10,11,0.29,3930,9.03
1058,1963,male,black,14,9,34.012,53000,22.11
1059,1957,male,black,11,11,12.878,70000,24.22
1060,1959,male,"non-black, non-hispanic",12,12,33.045,35000,17.5
1061,1958,male,"non-black, non-hispanic",12,12,80.231,90000,43.26
1065,1958,female,"non-black, non-hispanic",12,12,70.03,23000,21
1070,1959,female,black,12,12,4.341,10000,12.5
1071,1962,female,black,12,9,8.758,30000,8.66
1072,1960,male,black,18,12,35.78,120000,57.69
1076,1964,female,hispanic,14,9,43.456,48000,25
1077,1960,female,"non-black, non-hispanic",10,8,7.901,20000,10.25
1078,1959,female,black,16,13,88.023,93000,49.5
1079,1960,female,black,12,13,24.473,42000,24
1080,1964,female,"non-black, non-hispanic",12,8,68.497,15000,80.12
1081,1961,male,"non-black, non-hispanic",14,10,76.163,40000,19.23
1082,1963,female,"non-black, non-hispanic",16,9,71.597,91000,39.74
1085,1960,male,"non-black, non-hispanic",12,12,65.317,56590,23.14
1088,1960,female,"non-black, non-hispanic",18,12,98.87,6795,14.04
1089,1962,male,"non-black, non-hispanic",9,8,1.672,10000,12.22
1097,1957,male,"non-black, non-hispanic",14,13,97.926,90000,34.61
1098,1958,male,"non-black, non-hispanic",18,14,98.356,135000,63.94
1101,1957,female,hispanic,16,15,89.998,73000,29.91
1102,1958,male,"non-black, non-hispanic",16,14,44.711,370314,307.69
1105,1961,female,"non-black, non-hispanic",18,11,65.903,117500,38.46
1107,1957,male,"non-black, non-hispanic",12,12,40.507,108000,51.92
1111,1957,female,"non-black, non-hispanic",12,12,44.401,71000,26.44
1112,1964,female,"non-black, non-hispanic",12,7,41.686,23000,15.94
1114,1960,female,hispanic,14,12,31.751,20000,15
1116,1961,female,hispanic,14,11,31.89,30000,13.33
1117,1962,female,hispanic,12,11,38.104,40000,20
1118,1963,female,hispanic,12,9,22.955,43000,14.02
1122,1957,male,hispanic,16,12,99.147,20000,9.61
1127,1961,male,hispanic,15,11,56.257,38000,20.87
1131,1959,female,hispanic,12,11,28.786,43000,21.15
1132,1962,female,hispanic,12,10,25.911,34000,17.2
1134,1963,male,"non-black, non-hispanic",15,9,65.998,50000,24
1138,1957,male,"non-black, non-hispanic",16,14,58.192,100000,22.89
1141,1959,female,"non-black, non-hispanic",13,12,17.614,26000,11.44
1142,1958,male,hispanic,16,14,80.556,370314,115.38
1143,1959,male,"non-black, non-hispanic",16,13,83.528,370314,145.29
1144,1961,male,"non-black, non-hispanic",18,11,79.836,370314,186.04
1147,1961,female,"non-black, non-hispanic",13,11,58.247,29000,12.36
1148,1958,male,black,12,12,2.509,13000,9.03
1150,1964,male,black,12,8,8.719,36000,17.78
1153,1963,male,black,10,8,4.843,12000,9.5
1155,1961,female,black,16,12,25.334,72000,25.17
1156,1957,male,black,12,12,39.245,45000,37.2
1158,1960,female,black,14,14,27.018,35000,16.82
1159,1962,female,black,16,11,45.679,16000,12.45
1160,1963,female,black,16,10,34.867,9000,2.16
1163,1958,female,"non-black, non-hispanic",14,12,20.274,23920,11.5
1166,1961,female,black,13,11,42.776,23000,11.05
1169,1958,male,"non-black, non-hispanic",12,12,53.364,50000,25
1172,1959,female,"non-black, non-hispanic",12,12,72.62,20800,10
1174,1959,male,"non-black, non-hispanic",16,13,87.82,62000,25
1175,1958,female,"non-black, non-hispanic",18,15,94.662,370314,61.53
1176,1964,male,"non-black, non-hispanic",16,9,62.064,112000,111.62
1179,1962,female,"non-black, non-hispanic",12,10,74.366,14400,9.23
1180,1958,male,"non-black, non-hispanic",13,13,14.174,370314,96.15
1182,1958,female,"non-black, non-hispanic",18,16,91.545,45000,9.61
1185,1960,male,"non-black, non-hispanic",20,13,100,370314,192.3
1186,1962,male,"non-black, non-hispanic",16,11,58.93,370314,69.58
1187,1960,female,"non-black, non-hispanic",18,13,86.394,47000,16.43
1188,1962,male,"non-black, non-hispanic",15,11,79.064,65000,16.34
1189,1958,female,black,18,14,31.096,62000,4.48
1190,1959,male,black,12,13,20.717,40000,12.01
1191,1961,female,black,16,11,15.64,63500,20.35
1193,1964,male,black,12,9,32.369,12000,7.75
1195,1962,female,black,16,11,70.028,70000,22.11
1198,1962,male,"non-black, non-hispanic",15,9,58.587,71000,25.64
1199,1958,female,"non-black, non-hispanic",9,9,17.116,13000,9.5
1201,1961,male,black,12,12,23.078,60330,30.16
1202,1959,female,black,12,14,16.511,31000,17.56
1204,1961,male,"non-black, non-hispanic",9,8,0.349,35000,16
1206,1961,female,black,11,11,22.441,2000,8.25
1207,1959,female,black,13,14,24.26,16000,11.51
1208,1958,female,black,20,14,82.941,150000,64.1
1210,1961,female,black,10,8,0.47,5000,10.45
1211,1963,male,black,11,8,3.778,35000,22.25
1215,1962,male,black,12,9,14.118,18000,9
1216,1960,female,black,13,9,14.231,23000,10
1218,1964,male,black,14,8,23.888,84000,29.05
1221,1960,female,black,12,11,0.899,18844,9.06
1222,1963,male,black,12,8,7.51,29000,13.55
1224,1959,female,black,12,12,15.04,26000,12.5
1229,1962,male,"non-black, non-hispanic",12,11,48.703,77000,37.01
1231,1963,female,"non-black, non-hispanic",20,10,86.922,60000,28.84
1234,1961,female,"non-black, non-hispanic",18,11,17.52,72000,27.69
1236,1963,female,"non-black, non-hispanic",13,9,38.073,45000,10.98
1238,1957,female,"non-black, non-hispanic",14,12,54.782,50000,14
1240,1963,female,"non-black, non-hispanic",18,9,70.563,50000,21.75
1241,1960,female,"non-black, non-hispanic",12,9,8.278,1400,3
1244,1964,female,"non-black, non-hispanic",10,7,9.604,20000,8.75
1245,1961,male,"non-black, non-hispanic",12,11,20.12,15000,8.5
1246,1962,female,"non-black, non-hispanic",12,10,45.325,32000,14.42
1249,1958,male,"non-black, non-hispanic",11,11,64.562,57200,15.71
1252,1958,female,"non-black, non-hispanic",18,14,54.28,58000,29.91
1256,1962,male,"non-black, non-hispanic",12,9,17.735,60000,29.85
1257,1964,male,"non-black, non-hispanic",10,9,34.121,22000,13.58
1258,1961,female,"non-black, non-hispanic",14,10,62.762,4000,8.25
1260,1959,male,"non-black, non-hispanic",9,9,10.889,38000,21.75
1261,1958,female,"non-black, non-hispanic",14,13,66.079,40000,17.09
1267,1963,male,"non-black, non-hispanic",12,10,59.704,58000,27.88
1270,1962,female,black,18,10,80.192,79500,30.57
1274,1960,female,"non-black, non-hispanic",16,13,73.865,11000,10.11
1276,1963,female,"non-black, non-hispanic",16,9,92.033,45000,28.84
1279,1958,female,"non-black, non-hispanic",12,14,81.419,45000,35
1280,1960,male,"non-black, non-hispanic",12,11,33.843,46000,17.69
1281,1963,female,"non-black, non-hispanic",20,10,92.277,5000,3.84
1283,1963,female,"non-black, non-hispanic",18,9,96.091,36600,17.59
1286,1961,female,black,16,11,6.841,32000,17
1287,1962,male,black,14,9,7.088,75000,31.25
1290,1958,female,black,14,11,38.983,39000,17.85
1292,1964,male,black,13,9,28.932,16000,11.11
1293,1959,female,black,16,14,35.191,40000,20
1294,1963,male,black,14,9,51.781,40000,21.63
1303,1963,male,"non-black, non-hispanic",18,9,75.712,119000,50
1306,1962,female,"non-black, non-hispanic",12,8,48.847,39000,20.2
1310,1961,female,"non-black, non-hispanic",16,11,48.538,2000,7.26
1311,1957,male,"non-black, non-hispanic",16,15,46.54,70000,24.03
1312,1957,female,"non-black, non-hispanic",12,12,41.138,22000,15.4
1313,1961,female,black,12,11,1.521,13000,9.55
1315,1964,male,"non-black, non-hispanic",16,8,70.51,370314,156.25
1316,1961,male,"non-black, non-hispanic",10,8,26.151,26000,14.28
1318,1957,male,"non-black, non-hispanic",8,8,22.661,37000,14.23
1319,1962,male,"non-black, non-hispanic",12,8,6.629,52000,16.39
1320,1957,male,"non-black, non-hispanic",13,13,100,82000,41.25
1321,1960,male,"non-black, non-hispanic",11,10,51.798,60000,26.22
1323,1962,female,"non-black, non-hispanic",18,10,85.328,53000,20.38
1325,1958,male,"non-black, non-hispanic",16,14,82.181,158000,50.64
1327,1961,female,"non-black, non-hispanic",14,11,59.279,60000,17.75
1338,1960,male,"non-black, non-hispanic",16,11,66.383,36000,17
1344,1959,female,"non-black, non-hispanic",17,13,67.442,10000,14.42
1345,1958,male,"non-black, non-hispanic",12,12,50.722,85000,40.86
1347,1961,female,"non-black, non-hispanic",13,11,50.056,150000,72.11
1351,1964,male,"non-black, non-hispanic",12,7,54.619,30000,14.15
1352,1958,female,"non-black, non-hispanic",12,12,44.286,27000,12.79
1356,1962,female,"non-black, non-hispanic",16,10,87.399,32000,14.33
1357,1957,male,"non-black, non-hispanic",12,12,5.401,46500,17.88
1359,1957,female,"non-black, non-hispanic",18,14,61.346,52000,21.79
1360,1957,female,"non-black, non-hispanic",12,12,28.956,36000,17.3
1362,1962,female,"non-black, non-hispanic",20,9,96.033,44000,15.38
1363,1958,male,"non-black, non-hispanic",15,14,56.984,75000,28.84
1366,1958,female,"non-black, non-hispanic",12,12,36.305,28900,13.89
1367,1960,male,"non-black, non-hispanic",16,12,85.66,19000,19
1368,1961,male,"non-black, non-hispanic",12,11,96.899,34000,13.46
1374,1963,female,"non-black, non-hispanic",16,9,69.216,36000,19.87
1375,1957,female,black,14,13,27.373,26000,10
1378,1961,female,black,14,10,27.402,60000,29
1384,1963,male,black,12,9,13.4,28000,11
1385,1964,female,black,14,8,44.576,54000,26.45
1386,1960,male,black,12,10,24.991,51000,17.83
1389,1963,female,black,18,8,48.443,80000,30.76
1390,1963,male,black,12,8,33.299,5000,9.25
1393,1958,male,"non-black, non-hispanic",16,12,66.493,101000,35.31
1394,1960,female,"non-black, non-hispanic",16,12,67.269,65000,30.07
1395,1963,female,"non-black, non-hispanic",20,9,45.317,78000,25
1399,1962,female,hispanic,14,11,74.636,81700,39.27
1401,1960,female,hispanic,9,7,27.325,11000,8.47
1402,1963,female,hispanic,16,9,97.237,130000,55.55
1404,1962,male,hispanic,14,9,23.686,45000,13.5
1408,1962,male,"non-black, non-hispanic",14,10,60.978,151000,72.59
1411,1961,female,"non-black, non-hispanic",12,10,45.789,19000,11.04
1413,1958,male,hispanic,11,11,1.65,24000,9.25
1417,1964,male,"non-black, non-hispanic",12,7,24.893,30000,17
1418,1964,male,hispanic,12,7,61.57,49000,15.44
1419,1961,female,hispanic,14,9,4.111,32000,13.75
1420,1962,male,"non-black, non-hispanic",8,9,52.88,1000,10
1423,1958,female,"non-black, non-hispanic",12,12,50.462,51100,25.25
1425,1962,male,"non-black, non-hispanic",12,9,77.186,45000,18.95
1426,1962,female,"non-black, non-hispanic",12,11,54.506,44540,21.56
1427,1964,female,"non-black, non-hispanic",20,8,84.308,104000,54
1429,1957,male,"non-black, non-hispanic",16,13,82.219,60000,28.84
1432,1960,male,black,16,11,18.811,78000,36.28
1433,1963,male,black,17,9,36.667,68000,26.15
1434,1961,male,"non-black, non-hispanic",12,11,1.985,40000,20
1435,1960,female,black,12,12,14.857,29000,13.5
1436,1962,female,black,8,10,8.681,15000,8
1438,1963,female,black,11,10,4.199,26000,14.52
1440,1962,female,black,12,11,10.283,20000,10
1441,1963,female,hispanic,7,8,4.354,7000,14
1442,1964,female,hispanic,12,9,13.34,65000,30.1
1443,1963,female,"non-black, non-hispanic",18,10,92.833,38000,13.28
1459,1963,female,"non-black, non-hispanic",14,7,85.258,50000,27.08
1465,1964,female,"non-black, non-hispanic",9,7,17.597,1440,7.5
1468,1957,male,"non-black, non-hispanic",12,12,36.634,46000,22.5
1469,1957,female,"non-black, non-hispanic",9,9,20.96,26000,14
1470,1960,female,"non-black, non-hispanic",17,8,64.514,63000,28.52
1478,1959,female,"non-black, non-hispanic",13,13,54.932,111000,25.21
1479,1961,male,"non-black, non-hispanic",18,11,97.372,130000,62.5
1481,1957,male,black,16,15,49.641,78000,34.09
1482,1959,female,black,12,12,2.788,37000,15.75
1483,1964,female,black,12,9,4.102,3000,9
1485,1957,male,black,11,12,3.917,40000,12.82
1486,1958,male,black,12,11,33.156,58000,19.23
1487,1962,female,black,13,11,42.852,46000,21.06
1489,1964,female,black,12,7,9.359,35000,13
1490,1963,female,black,12,8,19.642,36000,16.1
1491,1961,female,black,12,10,14.083,39000,18.02
1495,1957,female,"non-black, non-hispanic",12,12,19.342,12000,11.75
1496,1960,male,"non-black, non-hispanic",16,12,89.32,105000,33.65
1499,1957,female,"non-black, non-hispanic",12,12,47.406,12000,10
1500,1959,male,"non-black, non-hispanic",12,12,24.715,65000,27.77
1501,1963,male,"non-black, non-hispanic",17,9,97.458,83200,32
1503,1964,male,"non-black, non-hispanic",20,8,84.661,106000,30.42
1504,1957,male,"non-black, non-hispanic",17,14,93.087,370314,115.38
1505,1958,male,"non-black, non-hispanic",15,14,77.446,60000,28.84
1506,1959,male,"non-black, non-hispanic",12,12,88.937,30000,16.5
1510,1963,female,"non-black, non-hispanic",16,9,66.956,29000,14
1511,1960,female,"non-black, non-hispanic",20,12,63.161,10000,10.23
1512,1960,female,"non-black, non-hispanic",15,11,80.758,5500,5.28
1514,1959,female,"non-black, non-hispanic",12,12,45.16,11200,13
1515,1962,male,"non-black, non-hispanic",12,10,44.773,170000,72.64
1516,1957,female,black,12,12,8.674,30854,12.04
1519,1960,female,black,12,12,47.054,60000,28.84
